timestamp,panel_id,voltage_v,current_a,power_w,temperature_c,efficiency_pct
02/08/2026 10:00,PANEL_03,30.83,5.82,179.54,48.8,20.3
02/08/2026 11:00,PANEL_01,35.21,7.01,246.81,48.5,20.35
02/08/2026 11:00,PANEL_02,33.37,6.67,222.57,48.9,20.33
02/08/2026 11:00,PANEL_03,30.16,6.02,181.6,48.6,20.3
02/08/2026 12:00,PANEL_01,35.43,7.9,280.06,52.7,20.02
02/08/2026 12:00,PANEL_02,33.24,7.49,248.82,53,20.02
02/08/2026 12:00,PANEL_03,31.03,7.25,225.09,52.6,20.16
02/08/2026 13:00,PANEL_01,35.11,8.05,282.69,53.2,20.01
02/08/2026 13:00,PANEL_02,33.26,7.74,257.47,54.6,20.12
02/08/2026 13:00,PANEL_03,31.75,6.95,220.57,54,20.07
02/08/2026 14:00,PANEL_01,36.09,2.87,103.74,31.7,21.11
02/08/2026 14:00,PANEL_02,32.24,2.78,89.76,31.7,21.18
02/08/2026 14:00,PANEL_03,30.95,3,92.9,33.5,21.02
02/08/2026 15:00,PANEL_01,34.34,5.62,193.05,42.8,20.56
02/08/2026 15:00,PANEL_02,32.44,5.25,170.29,41.5,20.8
02/08/2026 15:00,PANEL_03,30.1,4.52,136.02,41.6,20.67
02/08/2026 16:00,PANEL_01,34.77,4.34,150.9,36.3,20.92
02/08/2026 16:00,PANEL_02,33.31,4.1,136.62,38.1,20.73
02/08/2026 16:00,PANEL_03,30.12,3.93,118.51,37.7,20.79
02/08/2026 17:00,PANEL_01,35.59,2.14,76.1,30.8,21.39
02/08/2026 17:00,PANEL_02,33.13,2.2,73,29.4,21.42
02/08/2026 17:00,PANEL_03,30.38,1.99,60.47,29.8,21.08
02/08/2026 18:00,PANEL_01,34.87,0.14,5,21.5,21.68
02/08/2026 18:00,PANEL_02,34.02,0,0,18.3,21.83
02/08/2026 18:00,PANEL_03,30.97,0,0,17.9,21.84
02/08/2026 19:00,PANEL_01,0.03,0,0,16.3,0
02/08/2026 19:00,PANEL_02,0.12,0,0,15.5,0
02/08/2026 19:00,PANEL_03,0.07,0,0,15.5,0
02/08/2026 20:00,PANEL_01,0.1,0,0,16.5,0
02/08/2026 20:00,PANEL_02,0.05,0,0,16.3,0
02/08/2026 20:00,PANEL_03,0.07,0,0,15.6,0
02/08/2026 21:00,PANEL_01,0.09,0,0,15.5,0
02/08/2026 21:00,PANEL_02,0.07,0,0,15.4,0
02/08/2026 21:00,PANEL_03,0.2,0,0,16,0
02/08/2026 22:00,PANEL_01,0.07,0,0,16.1,0
02/08/2026 22:00,PANEL_02,0.09,0,0,15.9,0
02/08/2026 22:00,PANEL_03,0.13,0,0,16.4,0
02/08/2026 23:00,PANEL_01,0.07,0,0,15.7,0
02/08/2026 23:00,PANEL_02,0.09,0,0,14.8,0
02/08/2026 23:00,PANEL_03,0.02,0,0,16.7,0
03/08/2026 00:00,PANEL_01,0.18,0,0,15.9,0
03/08/2026 00:00,PANEL_02,0.13,0,0,16.2,0
03/08/2026 00:00,PANEL_03,0.25,0,0,16.6,0
03/08/2026 01:00,PANEL_01,0.09,0,0,15.5,0
03/08/2026 01:00,PANEL_02,0.02,0,0,16.1,0
03/08/2026 01:00,PANEL_03,0.06,0,0,15.3,0
03/08/2026 02:00,PANEL_01,0.07,0,0,,0
03/08/2026 02:00,PANEL_02,0.18,0,0,16.4,0
03/08/2026 02:00,PANEL_03,0.1,0,0,16.7,0
03/08/2026 03:00,PANEL_01,0.1,0,0,15.6,0
03/08/2026 03:00,PANEL_02,0.18,0,0,16.3,0
03/08/2026 03:00,PANEL_03,0.05,0,0,15.9,0
03/08/2026 04:00,PANEL_01,0.06,0,0,15.3,0
03/08/2026 04:00,PANEL_02,0.15,0,0,17,0
03/08/2026 04:00,PANEL_03,0.03,0,0,16.3,0
03/08/2026 05:00,PANEL_01,0.07,0,0,15.8,0
03/08/2026 05:00,PANEL_02,0.07,0,0,15.6,0
03/08/2026 05:00,PANEL_03,0.1,0,0,15.6,0
03/08/2026 06:00,PANEL_01,0.09,0,0,15.5,0
03/08/2026 06:00,PANEL_02,0.07,0,0,16.4,0
03/08/2026 06:00,PANEL_03,0.13,0,0,15.5,0
03/08/2026 07:00,PANEL_01,34.17,2.16,73.88,27.8,21.42
03/08/2026 07:00,PANEL_02,32.89,1.61,52.89,26.8,21.41
03/08/2026 07:00,PANEL_03,30.91,1.65,50.95,29.1,21.13
03/08/2026 08:00,PANEL_01,34.67,3.93,136.22,35.3,20.95
03/08/2026 08:00,PANEL_02,33.73,3.61,121.88,37,20.79
03/08/2026 08:00,PANEL_03,31.03,3.7,114.9,33.7,20.99
03/08/2026 09:00,PANEL_01,35.19,5.83,204.99,44.6,20.51
03/08/2026 09:00,PANEL_02,33.8,5.7,192.61,44.8,20.47
03/08/2026 09:00,PANEL_03,30.59,5.16,157.73,44.9,20.46
03/08/2026 10:00,PANEL_01,35.44,6.77,239.88,49.3,20.24
03/08/2026 10:00,PANEL_02,32.28,6.3,203.42,46.3,20.4
03/08/2026 10:00,PANEL_03,30.81,6.31,194.38,48.5,20.3
03/08/2026 11:00,PANEL_01,35.12,7.8,274,50,20.36
03/08/2026 11:00,PANEL_02,33.41,7.19,240.12,52.1,20.37
03/08/2026 11:00,PANEL_03,30.88,6.77,209.19,51,20.11
03/08/2026 12:00,PANEL_01,35.04,8.08,283.02,54.1,20.08
03/08/2026 12:00,PANEL_02,33.74,7.67,258.74,53.4,19.98
03/08/2026 12:00,PANEL_03,30.6,7.26,222.16,54.4,19.94
03/08/2026 13:00,PANEL_01,35.21,8.14,286.72,51.2,20.06
03/08/2026 13:00,PANEL_02,32.41,7.66,248.36,52.6,20.11
03/08/2026 13:00,PANEL_03,30.92,6.64,205.27,54.4,20.04
03/08/2026 14:00,PANEL_01,35.05,4.92,172.52,40.1,20.76
03/08/2026 14:00,PANEL_02,32.87,4.63,152.11,41.5,20.81
03/08/2026 14:00,PANEL_03,31.5,4.11,129.57,38.7,20.8
03/08/2026 15:00,PANEL_01,35.03,6.08,213.11,42.5,20.78
03/08/2026 15:00,PANEL_02,33.17,5.49,182.16,43.1,20.43
03/08/2026 15:00,PANEL_03,31.16,5.17,161.24,42.9,20.48
03/08/2026 16:00,PANEL_01,34.87,3.6,125.54,35.8,20.93
03/08/2026 16:00,PANEL_02,31.97,3.7,118.14,35.8,21.03
03/08/2026 16:00,PANEL_03,31.61,3.63,114.79,35.8,20.85
03/08/2026 17:00,PANEL_01,36.29,1.55,56.21,26.3,-4.5
03/08/2026 17:00,PANEL_02,33.34,1.43,47.78,25.8,21.41
03/08/2026 17:00,PANEL_03,30.79,1.26,38.7,25.6,21.48
03/08/2026 18:00,PANEL_01,33.67,0.22,7.35,21.2,21.48
03/08/2026 18:00,PANEL_02,33.09,0,0,18.6,21.74
03/08/2026 18:00,PANEL_03,30.31,0.31,9.35,20.9,21.83
03/08/2026 19:00,PANEL_01,0.14,0,0,15.4,0
03/08/2026 19:00,PANEL_02,0.07,0,0,16.2,0
03/08/2026 19:00,PANEL_03,0.04,0,0,16.4,0
03/08/2026 20:00,PANEL_01,0.09,0,0,15.8,0
03/08/2026 20:00,PANEL_02,0.14,0,0,16.2,0
03/08/2026 20:00,PANEL_03,0.08,0,0,16.6,0
03/08/2026 21:00,PANEL_01,0.05,0,0,16.3,0
03/08/2026 21:00,PANEL_02,0.13,0,0,15.8,0
03/08/2026 21:00,PANEL_03,0.12,0,0,15.4,0
03/08/2026 22:00,PANEL_01,0.15,0,0,15.9,0
03/08/2026 22:00,PANEL_02,0.07,0,0,16.5,0
03/08/2026 22:00,PANEL_03,0.06,0,0,15.3,0
03/08/2026 23:00,PANEL_01,0.02,0,0,16.3,0
03/08/2026 23:00,PANEL_02,0.04,0,0,16.9,0
03/08/2026 23:00,PANEL_03,0,0,0,16.8,0
04/08/2026 00:00,PANEL_01,0.11,0,0,16,0
04/08/2026 00:00,PANEL_02,0.07,0,0,16.2,0
04/08/2026 00:00,PANEL_03,0.1,0,0,16.6,0
04/08/2026 01:00,PANEL_01,0.11,0,0,16.1,0
04/08/2026 01:00,PANEL_02,0.08,0,0,16,0
04/08/2026 01:00,PANEL_03,0.12,0,0,15.1,0
04/08/2026 02:00,PANEL_01,0.03,0,0,16.4,0
04/08/2026 02:00,PANEL_02,0.11,0,0,15.9,0
04/08/2026 02:00,PANEL_03,0.1,0,0,16.2,0
04/08/2026 03:00,PANEL_01,0.07,0,0,15.6,0
04/08/2026 03:00,PANEL_02,0.11,0,0,15.5,0
04/08/2026 03:00,PANEL_03,0.12,0,0,15.1,0
04/08/2026 04:00,PANEL_01,0.15,0,0,16.2,0
04/08/2026 04:00,PANEL_02,0.11,0,0,16.5,0
04/08/2026 04:00,PANEL_03,0.18,0,0,16.5,0
04/08/2026 05:00,PANEL_01,0.01,0,0,15.4,0
04/08/2026 05:00,PANEL_02,0.07,0,0,16,0
04/08/2026 05:00,PANEL_03,0.13,0,0,15.6,0
04/08/2026 06:00,PANEL_01,0.07,0,0,15.3,0
04/08/2026 06:00,PANEL_02,0.05,0,0,15.3,0
04/08/2026 06:00,PANEL_03,0.05,0,0,16.5,0
04/08/2026 07:00,PANEL_01,35.25,2.06,72.75,27.5,21.45
04/08/2026 07:00,PANEL_02,32.98,1.95,64.27,30.9,21.2
04/08/2026 07:00,PANEL_03,31.31,1.66,51.97,28.3,21.51
04/08/2026 08:00,PANEL_01,35.35,3.78,133.54,82.5,21.01
04/08/2026 08:00,PANEL_02,33.55,3.4,113.95,18.2,20.96
04/08/2026 08:00,PANEL_03,30.77,3.53,108.68,36.2,20.81
04/08/2026 09:00,PANEL_01,35.28,5.99,211.16,44.6,20.57
04/08/2026 09:00,PANEL_02,33.22,5.16,171.56,44.2,20.56
04/08/2026 09:00,PANEL_03,30.92,4.85,150.02,42.7,20.72
04/08/2026 10:00,PANEL_01,34.98,7.47,261.15,50.2,20.24
04/08/2026 10:00,PANEL_02,33.7,6.86,231.31,50.3,20.19
04/08/2026 10:00,PANEL_03,30.61,6.4,195.75,50.4,20.18
04/08/2026 11:00,PANEL_01,34.91,7.78,271.69,53.9,20.08
04/08/2026 11:00,PANEL_02,33.74,7.2,242.78,52.7,20.21
04/08/2026 11:00,PANEL_03,30.84,7.11,219.38,51.9,20.3
04/08/2026 12:00,PANEL_01,34.78,8.32,289.2,54.6,19.97
04/08/2026 12:00,PANEL_02,33.05,7.57,250.2,51.7,20.07
04/08/2026 12:00,PANEL_03,30.36,6.93,210.29,53,20.12
04/08/2026 13:00,PANEL_01,35.49,7.77,275.88,52.1,20.21
04/08/2026 13:00,PANEL_02,32.72,7.5,245.3,52.3,20.18
04/08/2026 13:00,PANEL_03,30.93,7.31,226.08,51.5,20.12
04/08/2026 14:00,PANEL_01,34.68,6.7,232.39,48,20.29
04/08/2026 14:00,PANEL_02,32.85,6.23,204.66,46.1,20.51
04/08/2026 14:00,PANEL_03,30.89,5.42,167.44,48.2,20.52
04/08/2026 15:00,PANEL_01,34.69,3.84,133.05,36.4,20.96
04/08/2026 15:00,PANEL_02,33.56,4.1,137.57,35.9,20.87
04/08/2026 15:00,PANEL_03,30.19,3.31,100.08,36.1,21.13
04/08/2026 16:00,PANEL_01,34.74,1.69,58.85,26.8,21.53
04/08/2026 16:00,PANEL_02,34.45,1.47,50.5,26.3,21.54
04/08/2026 16:00,PANEL_03,31.1,1.78,55.25,27.4,21.35
04/08/2026 17:00,PANEL_01,35.41,2.19,77.5,29.7,21.38
04/08/2026 17:00,PANEL_02,33.91,2.11,71.41,28.4,21.34
04/08/2026 17:00,PANEL_03,31.33,1.69,53.04,29,21.26
04/08/2026 18:00,PANEL_01,35.1,0.01,0.33,18.6,21.89
04/08/2026 18:00,PANEL_02,33.56,0.41,13.79,19.7,21.79
04/08/2026 18:00,PANEL_03,30.91,0.28,8.58,19.9,21.78
04/08/2026 19:00,PANEL_01,0.13,0,0,16.1,0
04/08/2026 19:00,PANEL_02,0.08,0,0,16.1,0
04/08/2026 19:00,PANEL_03,0.15,0,0,15.5,0
04/08/2026 20:00,PANEL_01,0.11,0,0,15.6,0
04/08/2026 20:00,PANEL_02,0.16,0,0,15.2,0
04/08/2026 20:00,PANEL_03,0.07,0,0,16.2,0
04/08/2026 21:00,PANEL_01,0.18,0,0,16,0
04/08/2026 21:00,PANEL_02,0.07,0,0,16.9,0
04/08/2026 21:00,PANEL_03,0.03,0,0,14.9,0
04/08/2026 22:00,PANEL_01,0.12,0,0,15.7,0
04/08/2026 22:00,PANEL_02,0.05,0,0,16.4,0
04/08/2026 22:00,PANEL_03,0.11,0,0,15.7,0
04/08/2026 23:00,PANEL_01,0.04,0,0,16.4,0
04/08/2026 23:00,PANEL_02,0.13,0,0,16,0
04/08/2026 23:00,PANEL_03,0.19,0,0,15.5,0
05/08/2026 00:00,PANEL_01,0.02,0,0,15.7,0
05/08/2026 00:00,PANEL_02,0.1,0,0,16.1,0
05/08/2026 00:00,PANEL_03,0.09,0,0,16.2,0
05/08/2026 01:00,PANEL_01,0.04,0,0,16.7,0
05/08/2026 01:00,PANEL_02,0.1,0,0,16.6,0
05/08/2026 01:00,PANEL_03,0.12,0,0,16.2,0
05/08/2026 02:00,PANEL_01,0.13,0,0,16.2,0
05/08/2026 02:00,PANEL_02,0.13,0,0,16.7,0
05/08/2026 02:00,PANEL_03,0.11,0,0,16.4,0
05/08/2026 03:00,PANEL_01,0.1,0,0,16.7,0
05/08/2026 03:00,PANEL_02,0.07,0,0,16.9,0
05/08/2026 03:00,PANEL_03,0.1,0,0,15.3,0
05/08/2026 04:00,PANEL_01,0.11,0,0,15.7,0
05/08/2026 04:00,PANEL_02,0.14,0,0,15.7,0
05/08/2026 04:00,PANEL_03,0.08,0,0,15.1,0
05/08/2026 05:00,PANEL_01,0.08,0,0,14.8,0
05/08/2026 05:00,PANEL_02,0.02,0,0,16.4,0
05/08/2026 05:00,PANEL_03,0.14,0,0,16.2,0
05/08/2026 06:00,PANEL_01,0.05,0,0,16,0
05/08/2026 06:00,PANEL_02,0.1,0,0,15.4,0
05/08/2026 06:00,PANEL_03,0.18,0,0,16.4,0
05/08/2026 07:00,PANEL_01,35.1,1.46,51.42,27.5,21.31
05/08/2026 07:00,PANEL_02,32.77,1.73,56.57,29.5,21.34
05/08/2026 07:00,PANEL_03,30.55,1.75,53.44,29.1,21.39
05/08/2026 08:00,PANEL_01,35.03,2.74,95.88,32.5,21.16
05/08/2026 08:00,PANEL_02,33.68,2.84,95.77,32.9,21.05
05/08/2026 08:00,PANEL_03,31.38,2.56,80.25,33.9,20.99
05/08/2026 09:00,PANEL_01,34.67,5.67,196.66,43.4,20.62
05/08/2026 09:00,PANEL_02,33.5,5.37,179.92,43.7,20.78
05/08/2026 09:00,PANEL_03,31.56,5.15,162.63,43.8,20.57
05/08/2026 10:00,PANEL_01,34.87,6.67,232.75,49.3,20.35
05/08/2026 10:00,PANEL_02,33.02,6.96,229.72,47.6,20.22
05/08/2026 10:00,PANEL_03,30.9,6.35,196.25,50.5,20.18
05/08/2026 11:00,PANEL_01,34.91,8.23,287.38,53.8,19.9
05/08/2026 11:00,PANEL_02,33.95,7.91,268.69,52.5,20.16
05/08/2026 11:00,PANEL_03,31.02,7.13,221.27,52.6,20.05
05/08/2026 12:00,PANEL_01,34.99,7.69,269.06,51.2,20.15
05/08/2026 12:00,PANEL_02,33.62,6.54,219.91,51.8,19.98
05/08/2026 12:00,PANEL_03,30.64,6.36,195,49.4,20.4
05/08/2026 13:00,PANEL_01,34.98,7.24,253.07,49.5,20.15
05/08/2026 13:00,PANEL_02,33.72,6.69,225.58,47.8,20.32
05/08/2026 13:00,PANEL_03,31.46,6.43,202.38,49.1,20.26
05/08/2026 14:00,PANEL_01,34.84,4.79,166.95,38.4,20.87
05/08/2026 14:00,PANEL_02,33.74,4.2,141.81,37.8,20.84
05/08/2026 14:00,PANEL_03,30.77,3.84,118.3,38.7,20.82
05/08/2026 15:00,PANEL_01,35.37,2.08,73.58,28.7,21.11
05/08/2026 15:00,PANEL_02,33.69,2.06,69.31,29.6,20.98
05/08/2026 15:00,PANEL_03,31.72,1.82,57.74,29.7,21.16
05/08/2026 16:00,PANEL_01,34.69,4.42,153.48,36.5,20.95
05/08/2026 16:00,PANEL_02,33.66,3.93,132.43,36.8,20.95
05/08/2026 16:00,PANEL_03,31.86,3.55,112.99,36.8,21.01
05/08/2026 17:00,PANEL_01,35.55,1.72,61.03,26.7,21.3
05/08/2026 17:00,PANEL_02,34.03,1.19,40.4,26.4,21.35
05/08/2026 17:00,PANEL_03,30.77,1.36,41.84,26.4,21.47
05/08/2026 18:00,PANEL_01,34.88,0.19,6.73,21.2,21.57
05/08/2026 18:00,PANEL_02,33.53,0.13,4.47,19.7,21.9
05/08/2026 18:00,PANEL_03,30.73,0.02,0.68,19.8,21.76
05/08/2026 19:00,PANEL_01,0.05,0,0,15.3,0
05/08/2026 19:00,PANEL_02,0.18,0,0,15.6,0
05/08/2026 19:00,PANEL_03,0.05,0,0,14.9,0
05/08/2026 20:00,PANEL_01,0.07,0,0,15.3,0
05/08/2026 20:00,PANEL_02,0.18,0,0,16.5,0
05/08/2026 20:00,PANEL_03,0.07,0,0,17.1,0
05/08/2026 21:00,PANEL_01,0.15,0,0,15.8,0
05/08/2026 21:00,PANEL_02,0,0,0,17.1,0
05/08/2026 21:00,PANEL_03,0.03,0,0,15.2,0
05/08/2026 22:00,PANEL_01,0.15,0,0,17.2,0
05/08/2026 22:00,PANEL_02,0.17,0,0,16.3,0
05/08/2026 22:00,PANEL_03,0.13,0,0,16.4,0
05/08/2026 23:00,PANEL_01,0.14,0,0,16.1,0
05/08/2026 23:00,PANEL_02,0.11,0,0,16,0
05/08/2026 23:00,PANEL_03,0.06,0,0,15.9,0
06/08/2026 00:00,PANEL_01,0.02,0,0,16,0
06/08/2026 00:00,PANEL_02,0.05,0,0,15.4,0
06/08/2026 00:00,PANEL_03,0.11,0,0,16.7,0
06/08/2026 01:00,PANEL_01,0.15,0,0,15.2,0
06/08/2026 01:00,PANEL_02,0.05,0,0,16.5,0
06/08/2026 01:00,PANEL_03,0.05,0,0,15.9,0
06/08/2026 02:00,PANEL_01,0.13,0,0,15.5,0
06/08/2026 02:00,PANEL_02,0.11,0,0,15.3,0
06/08/2026 02:00,PANEL_03,0.07,0,0,16.2,0
06/08/2026 03:00,PANEL_01,0.02,0,0,16.2,0
06/08/2026 03:00,PANEL_02,0.1,0,0,16.3,0
06/08/2026 03:00,PANEL_03,0.11,0,0,16.7,0
06/08/2026 04:00,PANEL_01,0.11,0,0,15.8,0
06/08/2026 04:00,PANEL_02,0.11,0,0,16.3,0
06/08/2026 04:00,PANEL_03,0.1,0,0,16,0
06/08/2026 05:00,PANEL_01,0.06,0,0,15.7,0
06/08/2026 05:00,PANEL_02,0.03,0,0,16.9,0
06/08/2026 05:00,PANEL_03,0.04,0,0,15.7,0
06/08/2026 06:00,PANEL_01,0.09,0,0,16.6,0
06/08/2026 06:00,PANEL_02,0.07,0,0,16.1,0
06/08/2026 06:00,PANEL_03,0.06,0,0,17.1,0
06/08/2026 07:00,PANEL_01,35.32,2.01,70.92,27.7,21.35
06/08/2026 07:00,PANEL_02,33.27,1.8,59.93,28.9,21.53
06/08/2026 07:00,PANEL_03,30.55,1.45,44.4,27.8,21.62
06/08/2026 08:00,PANEL_01,34.6,4.03,139.34,36.9,20.85
06/08/2026 08:00,PANEL_02,33.52,3.82,128.18,34.9,20.99
06/08/2026 08:00,PANEL_03,30.54,3.08,93.98,34.6,20.9
06/08/2026 09:00,PANEL_01,35.12,2.74,96.21,32.9,21.19
06/08/2026 09:00,PANEL_02,32.3,2.97,95.93,33.8,20.94
06/08/2026 09:00,PANEL_03,31.54,2.76,87,31.9,21.15
06/08/2026 10:00,PANEL_01,35.27,7.13,251.48,50.3,20.09
06/08/2026 10:00,PANEL_02,33.2,6.78,224.98,49.4,20.4
06/08/2026 10:00,PANEL_03,31.28,6.54,204.69,49,20.27
06/08/2026 11:00,PANEL_01,35.61,8.15,290.15,55.8,20
06/08/2026 11:00,PANEL_02,33.34,7.66,255.25,53.6,20.06
06/08/2026 11:00,PANEL_03,31.11,7.31,227.56,52.7,19.98
06/08/2026 12:00,PANEL_01,34.08,5.84,198.94,42.5,20.41
06/08/2026 12:00,PANEL_02,33.43,5.92,198.02,43.6,20.65
06/08/2026 12:00,PANEL_03,30.84,5.03,155.1,44.5,20.49
06/08/2026 13:00,PANEL_01,34.67,8.17,283.21,52.6,20.04
